# Time	G_on.ParticleNumber	G_off.ParticleNumber	Prot.ParticleNumber	
103.733	0	1	9	
108.592	0	1	8	
108.922	1	0	8	
112.572	1	0	7	
113.136	1	0	8	
113.869	0	1	8	
117.458	1	0	8	
117.831	1	0	9	
118.099	1	0	10	
118.612	1	0	11	
120.878	0	1	11	
120.928	0	1	10	
123.239	0	1	9	
126.778	0	1	8	
130.542	0	1	7	
133.596	0	1	6	
138.503	0	1	5	
147.716	0	1	4	
151.519	1	0	4	
151.839	1	0	5	
152.478	1	0	6	
152.643	1	0	7	
152.864	1	0	8	
152.955	1	0	9	
153.076	0	1	9	
154.389	0	1	8	
158.236	0	1	7	
159.131	0	1	6	
160.619	0	1	5	
173.222	0	1	4	
176.703	1	0	4	
176.818	1	0	5	
177.943	1	0	6	
179.025	1	0	7	
179.932	1	0	8	
180.27	1	0	7	
182.07	1	0	8	
182.185	1	0	9	
185.783	1	0	8	
186.223	1	0	9	
187.99	1	0	10	
188.232	1	0	11	
188.966	1	0	10	
188.98	1	0	11	
189.754	1	0	12	
192.14	1	0	13	
192.16	1	0	12	
192.479	1	0	13	
192.533	1	0	12	
192.539	1	0	13	
193.053	1	0	14	
193.104	1	0	15	
193.134	1	0	16	
193.176	1	0	17	
193.193	1	0	18	
193.273	1	0	19	
193.687	1	0	20	
196.179	0	1	20	
196.404	0	1	19	
200	0	1	19	
nan	nan	nan	nan	
0	1	0	0	
0.585216	1	0	1	
1.53143	1	0	2	
2.42535	1	0	3	
3.38208	1	0	4	
4.58723	1	0	5	
4.95626	0	1	5	
12.8733	0	1	4	
13.1426	1	0	4	
13.1927	1	0	5	
13.715	1	0	6	
14.5673	1	0	7	
15.3661	1	0	8	
15.4893	1	0	9	
15.6393	1	0	10	
15.9278	1	0	11	
16.3444	1	0	12	
16.4673	1	0	13	
16.7082	0	1	13	
25.2574	1	0	13	
25.567	1	0	14	
25.641	1	0	15	
26.8989	1	0	16	
27.1577	1	0	17	
27.7097	1	0	18	
28.0711	1	0	19	
29.4127	1	0	18	
29.6597	1	0	19	
32.1239	1	0	18	
32.7474	1	0	19	
33.8499	1	0	18	
35.5347	1	0	17	
35.7144	1	0	16	
36.2907	1	0	15	
36.8068	1	0	16	
37.0243	1	0	17	
38.5153	1	0	18	
39.9143	1	0	19	
40.6382	1	0	20	
40.9714	1	0	21	
41.0328	1	0	22	
44.0138	1	0	23	
44.7151	1	0	22	
45.4567	1	0	23	
45.9745	1	0	22	
46.0203	0	1	22	
52.3008	0	1	21	
54.5637	0	1	20	
59.1429	0	1	19	
59.2612	0	1	18	
61.821	0	1	17	
61.8961	0	1	16	
62.9005	0	1	15	
65.4367	0	1	14	
67.0342	0	1	13	
67.6988	0	1	12	
71.9326	0	1	11	
75.5861	0	1	10	
81.0845	0	1	9	
83.2782	0	1	8	
88.0596	0	1	7	
96.2074	0	1	6	
97.6069	1	0	6	
97.9678	1	0	7	
100.94	1	0	8	
103.214	1	0	9	
103.999	1	0	10	
104.938	1	0	11	
105.378	1	0	12	
105.442	1	0	13	
105.887	1	0	12	
106.293	1	0	11	
106.377	1	0	12	
106.525	1	0	13	
107.335	1	0	12	
107.562	1	0	11	
108.007	1	0	12	
108.492	1	0	13	
108.879	0	1	13	
108.925	0	1	12	
110.018	0	1	11	
123.839	0	1	10	
123.944	0	1	9	
126.891	0	1	8	
140.976	0	1	7	
144.976	0	1	6	
145	0	1	5	
145.768	1	0	5	
146.699	1	0	6	
147.068	1	0	7	
147.165	1	0	8	
149.394	1	0	9	
150.796	1	0	10	
152.403	1	0	11	
152.57	1	0	12	
152.621	1	0	13	
153.019	1	0	14	
153.369	1	0	13	
153.747	1	0	12	
154.216	1	0	11	
155.443	1	0	12	
155.493	1	0	13	
156.046	0	1	13	
160.128	0	1	12	
163.038	0	1	11	
165.312	0	1	10	
171.815	0	1	9	
172.137	1	0	9	
172.431	0	1	9	
173.035	0	1	8	
175.089	1	0	8	
175.223	1	0	9	
175.595	1	0	8	
175.596	1	0	9	
175.745	1	0	10	
176.76	1	0	11	
176.778	1	0	12	
177.033	1	0	11	
177.544	1	0	12	
177.998	0	1	12	
180.173	0	1	11	
188.757	0	1	10	
193.036	0	1	9	
200	0	1	9	
nan	nan	nan	nan	
0	1	0	0	
0.856932	1	0	1	
2.29559	1	0	2	
2.32863	1	0	3	
3.15367	1	0	4	
4.29316	1	0	5	
4.78357	1	0	6	
5.88817	1	0	7	
8.80324	0	1	7	
16.5426	0	1	6	
26.5802	0	1	5	
32.1628	0	1	4	
32.7407	0	1	3	
44.8501	0	1	2	
61.3183	0	1	1	
82.1873	1	0	1	
82.567	1	0	2	
83.1153	1	0	3	
83.2986	1	0	4	
83.4135	1	0	5	
87.7687	1	0	6	
88.0143	1	0	7	
88.3651	1	0	8	
89.1455	1	0	9	
89.2542	1	0	10	
90.049	1	0	11	
91.0389	1	0	12	
91.953	1	0	13	
92.6264	1	0	14	
93.7996	1	0	15	
94.4046	1	0	16	
94.5746	1	0	17	
96.513	1	0	18	
96.6794	1	0	19	
97.2689	1	0	20	
97.8575	0	1	20	
102.259	0	1	19	
103.135	1	0	19	
104.433	1	0	20	
104.586	1	0	21	
105.011	1	0	22	
105.184	1	0	21	
105.59	1	0	22	
105.676	1	0	21	
108.159	1	0	22	
108.211	1	0	23	
108.562	1	0	22	
108.692	1	0	23	
108.782	1	0	24	
110.349	1	0	23	
110.492	0	1	23	
111.109	0	1	22	
112.261	0	1	21	
113.519	0	1	20	
116.268	0	1	19	
120.139	0	1	18	
120.439	0	1	17	
137.672	0	1	16	
140.312	0	1	15	
147.85	0	1	14	
150.121	0	1	13	
157.762	0	1	12	
158.487	1	0	12	
158.71	1	0	13	
158.911	1	0	14	
159.466	1	0	15	
159.803	1	0	16	
161.318	1	0	17	
163.589	1	0	18	
163.739	1	0	19	
164.75	1	0	20	
164.915	1	0	21	
165.026	1	0	20	
165.048	1	0	21	
165.825	1	0	22	
166.13	1	0	23	
166.295	1	0	24	
166.888	1	0	25	
167.182	1	0	26	
169.491	1	0	27	
169.56	1	0	28	
171.189	0	1	28	
172.752	0	1	27	
183.088	0	1	26	
186.785	0	1	25	
190.275	1	0	25	
190.693	1	0	26	
190.814	1	0	25	
192.112	1	0	26	
192.477	0	1	26	
195.1	0	1	25	
196.192	0	1	24	
199.925	0	1	23	
200	0	1	23	
nan	nan	nan	nan	
0	1	0	0	
0.137983	1	0	1	
0.76327	1	0	2	
1.72296	0	1	2	
16.5447	0	1	1	
48.6909	0	1	0	
59.6559	1	0	0	
60.4574	1	0	1	
60.9877	1	0	2	
61.3697	1	0	3	
61.4842	1	0	4	
62.3569	1	0	5	
63.2935	1	0	4	
66.1911	0	1	4	
80.5568	1	0	4	
81.1576	1	0	5	
83.0746	1	0	6	
83.6627	1	0	7	
84.8086	1	0	8	
84.9339	1	0	9	
87.1557	1	0	10	
87.3509	1	0	11	
87.6836	1	0	12	
88.4648	1	0	13	
88.6256	1	0	14	
89.3997	1	0	15	
91.108	1	0	16	
93.0764	1	0	17	
93.3921	0	1	17	
94.5087	0	1	16	
99.777	0	1	15	
103.655	0	1	14	
119.46	0	1	13	
121.941	0	1	12	
122.62	0	1	11	
122.637	0	1	10	
123.561	0	1	9	
133.443	1	0	9	
135.029	1	0	10	
137.985	1	0	11	
139.24	1	0	12	
140.28	1	0	13	
140.875	1	0	14	
142.181	1	0	15	
142.926	1	0	14	
143.851	1	0	15	
144.027	1	0	16	
144.096	1	0	17	
145.998	1	0	18	
146.254	1	0	19	
146.373	1	0	20	
146.405	1	0	19	
147.288	1	0	18	
148.78	1	0	19	
149.639	1	0	20	
150.329	1	0	21	
150.602	1	0	22	
150.95	1	0	21	
151.104	1	0	22	
152.04	1	0	23	
153.255	1	0	24	
154.452	1	0	25	
154.546	1	0	26	
